origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
LKA,False,False,NGA,True,True,REF,m,18-59,18,59,5,2020-01-01,2020-12-31
LKA,False,False,NGA,True,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
LKA,False,False,NGA,True,True,REF,m,all,None,None,5,2020-01-01,2020-12-31
LKA,False,False,NGA,True,True,REF,all,all,None,None,5,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,f,18-59,18,59,5,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,f,all,None,None,5,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,m,12-17,12,17,5,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,m,18-59,18,59,5,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,m,all,None,None,10,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,ASY,all,all,None,None,15,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,f,5-11,5,11,6,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,f,12-17,12,17,8,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,f,18-59,18,59,20,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,f,all,None,None,34,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,m,5-11,5,11,13,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,m,12-17,12,17,7,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,m,18-59,18,59,84,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,m,60+,60,None,7,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,m,all,None,None,111,2020-01-01,2020-12-31
MLI,True,True,NGA,True,True,REF,all,all,None,None,145,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,f,0-4,0,4,188,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,f,5-11,5,11,263,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,f,12-17,12,17,89,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,f,18-59,18,59,270,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,f,60+,60,None,15,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,f,all,None,None,825,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,m,0-4,0,4,178,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,m,5-11,5,11,208,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,m,12-17,12,17,71,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,m,18-59,18,59,135,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,m,60+,60,None,13,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,m,all,None,None,605,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,ASY,all,all,None,None,1430,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,f,18-59,18,59,6,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,f,all,None,None,6,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,m,all,None,None,0,2020-01-01,2020-12-31
NER,True,True,NGA,True,True,REF,all,all,None,None,6,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,f,18-59,18,59,5,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,f,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,m,18-59,18,59,32,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,m,all,None,None,32,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,ASY,all,all,None,None,63,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,f,12-17,12,17,7,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,f,18-59,18,59,10,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,f,all,None,None,17,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,m,18-59,18,59,25,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,m,all,None,None,25,2020-01-01,2020-12-31
NGA,True,True,ARG,False,True,REF,all,all,None,None,42,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,m,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,ARM,False,False,REF,all,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,m,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,ASY,all,all,None,None,561,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,AUS,False,False,REF,all,all,None,None,208,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,f,all,None,None,137,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,m,all,None,None,306,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,ASY,all,all,None,None,443,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,AUT,False,False,REF,all,all,None,None,417,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,f,all,None,None,75,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,m,all,None,None,145,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,ASY,all,all,None,None,220,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,f,all,None,None,26,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,m,all,None,None,29,2020-01-01,2020-12-31
NGA,True,True,BEL,False,False,REF,all,all,None,None,55,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,f,18-59,18,59,7,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,f,all,None,None,7,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,m,5-11,5,11,5,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,m,18-59,18,59,14,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,m,all,None,None,19,2020-01-01,2020-12-31
NGA,True,True,BEN,False,False,ASY,all,all,None,None,26,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,m,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,BGR,False,True,ASY,all,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,m,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,ASY,all,all,None,None,3466,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,m,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,BRA,False,True,REF,all,all,None,None,140,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,f,0-4,0,4,400,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,f,5-11,5,11,963,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,f,12-17,12,17,453,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,f,18-59,18,59,2835,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,f,60+,60,None,46,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,f,all,None,None,4747,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,m,0-4,0,4,407,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,m,5-11,5,11,995,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,m,12-17,12,17,431,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,m,18-59,18,59,2475,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,m,all,None,None,4401,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,ASY,all,all,None,None,9148,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,f,0-4,0,4,81,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,f,5-11,5,11,222,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,f,12-17,12,17,97,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,f,18-59,18,59,665,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,f,all,None,None,1134,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,m,0-4,0,4,70,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,m,5-11,5,11,235,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,m,12-17,12,17,101,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,m,18-59,18,59,451,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,m,all,None,None,901,2020-01-01,2020-12-31
NGA,True,True,CAN,False,False,REF,all,all,None,None,8082,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,f,0-4,0,4,12,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,f,5-11,5,11,5,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,f,18-59,18,59,20,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,f,all,None,None,37,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,m,5-11,5,11,9,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,m,18-59,18,59,54,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,m,all,None,None,63,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,ASY,all,all,None,None,100,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,f,0-4,0,4,26,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,f,5-11,5,11,26,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,f,12-17,12,17,9,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,f,18-59,18,59,81,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,f,all,None,None,142,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,m,0-4,0,4,17,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,m,5-11,5,11,28,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,m,12-17,12,17,6,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,m,18-59,18,59,59,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,m,all,None,None,110,2020-01-01,2020-12-31
NGA,True,True,CHE,False,False,REF,all,all,None,None,278,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,m,18-59,18,59,17,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,m,all,None,None,17,2020-01-01,2020-12-31
NGA,True,True,CHN,False,False,ASY,all,all,None,None,17,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,f,all,None,None,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,m,18-59,18,59,5,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,m,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,ASY,all,all,None,None,5,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
NGA,True,True,CIV,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
